idx,block_grams,block_kg,sample_in_block,S1,S2,ORT
2190,2000,2.0,101,2256,2298,349
2191,2000,2.0,102,2255,2295,351
2192,2000,2.0,103,2256,2301,348
2193,2000,2.0,104,2260,2299,347
2194,2000,2.0,105,2242,2302,354
2195,2000,2.0,106,2252,2299,351
2196,2000,2.0,107,2256,2301,348
2197,2000,2.0,108,2255,2299,349
2198,2000,2.0,109,2254,2304,347
2199,2000,2.0,110,2265,2297,345
2200,2000,2.0,111,2253,2300,350
2201,2000,2.0,112,2251,2302,350
2202,2000,2.0,113,2246,2298,354
2203,2000,2.0,114,2255,2298,350
2204,2000,2.0,115,2256,2303,347
2205,2000,2.0,116,2249,2298,353
2206,2000,2.0,117,2253,2296,352
2207,2000,2.0,118,2250,2302,350
2208,2000,2.0,119,2249,2303,350
2209,2000,2.0,120,2251,2299,351
2210,2000,2.0,121,2249,2300,352
2211,2000,2.0,122,2253,2300,350
2212,2000,2.0,123,2247,2300,353
2213,2000,2.0,124,2248,2309,348
2214,2000,2.0,125,2251,2302,350
2215,2000,2.0,126,2260,2314,339
2216,2000,2.0,127,2249,2302,351
2217,2000,2.0,128,2253,2299,350
2218,2000,2.0,129,2251,2295,353
2219,2000,2.0,130,2272,2302,339
2220,2000,2.0,131,2331,2404,259
2221,2000,2.0,132,2513,2615,62
2222,2000,2.0,133,2576,2671,3
2223,2000,2.0,134,2591,2682,10
2224,2000,2.0,135,2592,2682,10
2225,2000,2.0,136,2592,2682,10
2226,2000,2.0,137,2588,2682,8
2227,2000,2.0,138,2593,2681,10
2228,2000,2.0,139,2592,2682,10
2229,2000,2.0,140,2590,2677,7
2230,2000,2.0,141,2592,2683,11
2231,2000,2.0,142,2592,2681,10
2232,2000,2.0,143,2595,2680,11
2233,2100,2.1,0,2593,2684,12
2234,2100,2.1,1,2593,2683,11
2235,2100,2.1,2,2592,2683,11
2236,2100,2.1,3,2587,2683,8
2237,2100,2.1,4,2589,2688,12
2238,2100,2.1,5,2594,2682,11
2239,2100,2.1,6,2594,2683,12
2240,2100,2.1,7,2527,2661,32
2241,2100,2.1,8,2448,2551,127
2242,2100,2.1,9,2329,2408,258
2243,2100,2.1,10,2223,2285,372
2244,2100,2.1,11,2186,2265,401
2245,2100,2.1,12,2180,2259,407
2246,2100,2.1,13,2185,2266,401
2247,2100,2.1,14,2187,2261,402
2248,2100,2.1,15,2190,2271,396
2249,2100,2.1,16,2187,2276,395
2250,2100,2.1,17,2189,2272,396
2251,2100,2.1,18,2186,2275,396
2252,2100,2.1,19,2187,2272,397
2253,2100,2.1,20,2182,2274,398
2254,2100,2.1,21,2182,2272,399
2255,2100,2.1,22,2182,2271,400
2256,2100,2.1,23,2187,2270,398
2257,2100,2.1,24,2184,2274,397
2258,2100,2.1,25,2187,2271,397
2259,2100,2.1,26,2187,2272,397
2260,2100,2.1,27,2185,2268,400
2261,2100,2.1,28,2187,2268,399
2262,2100,2.1,29,2187,2272,397
2263,2100,2.1,30,2186,2270,398
2264,2100,2.1,31,2185,2271,398
2265,2100,2.1,32,2185,2268,400
2266,2100,2.1,33,2183,2272,399
2267,2100,2.1,34,2182,2270,400
2268,2100,2.1,35,2183,2271,399
2269,2100,2.1,36,2186,2272,397
2270,2100,2.1,37,2186,2266,400
2271,2100,2.1,38,2177,2273,401
2272,2100,2.1,39,2186,2272,397
2273,2100,2.1,40,2176,2260,408
2274,2100,2.1,41,2184,2270,399
2275,2100,2.1,42,2183,2272,399
2276,2100,2.1,43,2181,2270,401
2277,2100,2.1,44,2181,2273,399
2278,2100,2.1,45,2200,2269,392
2279,2100,2.1,46,2186,2267,400
2280,2100,2.1,47,2185,2266,401
2281,2100,2.1,48,2183,2271,399
2282,2100,2.1,49,2182,2264,403
2283,2100,2.1,50,2185,2270,399
2284,2100,2.1,51,2184,2270,399
2285,2100,2.1,52,2190,2274,394
2286,2100,2.1,53,2185,2269,399
2287,2100,2.1,54,2188,2271,397
2288,2100,2.1,55,2186,2274,396
2289,2100,2.1,56,2189,2269,397
2290,2100,2.1,57,2185,2271,398
2291,2100,2.1,58,2185,2268,400
2292,2100,2.1,59,2183,2278,396
2293,2100,2.1,60,2185,2260,404
2294,2100,2.1,61,2184,2269,400
2295,2100,2.1,62,2183,2268,401
2296,2100,2.1,63,2184,2267,401
2297,2100,2.1,64,2183,2272,399
2298,2100,2.1,65,2185,2269,399
2299,2100,2.1,66,2185,2267,400
2300,2100,2.1,67,2183,2272,399
2301,2100,2.1,68,2182,2278,396
2302,2100,2.1,69,2180,2269,402
2303,2100,2.1,70,2181,2271,400
2304,2100,2.1,71,2189,2271,396
2305,2100,2.1,72,2179,2272,401
2306,2100,2.1,73,2178,2275,400
2307,2100,2.1,74,2182,2278,396
2308,2100,2.1,75,2177,2274,401
2309,2100,2.1,76,2188,2271,397
2310,2100,2.1,77,2180,2277,398
2311,2100,2.1,78,2180,2277,398
2312,2100,2.1,79,2180,2281,396
2313,2100,2.1,80,2180,2275,399
2314,2100,2.1,81,2182,2273,399
2315,2100,2.1,82,2179,2275,399
2316,2100,2.1,83,2180,2274,399
2317,2100,2.1,84,2184,2273,398
2318,2100,2.1,85,2181,2274,399
2319,2100,2.1,86,2180,2272,400
2320,2100,2.1,87,2179,2268,403
2321,2100,2.1,88,2179,2273,400
2322,2100,2.1,89,2180,2272,400
2323,2100,2.1,90,2163,2284,403
2324,2100,2.1,91,2181,2276,398
2325,2100,2.1,92,2181,2272,400
2326,2100,2.1,93,2177,2279,398
2327,2100,2.1,94,2183,2273,398
2328,2100,2.1,95,2181,2269,401
2329,2100,2.1,96,2186,2280,393
2330,2100,2.1,97,2182,2274,398
2331,2100,2.1,98,2183,2275,397
2332,2100,2.1,99,2181,2278,397
2333,2100,2.1,100,2180,2276,398
2334,2100,2.1,101,2185,2272,398
2335,2100,2.1,102,2180,2276,398
2336,2100,2.1,103,2179,2266,404
2337,2100,2.1,104,2180,2276,398
2338,2100,2.1,105,2181,2278,397
2339,2100,2.1,106,2181,2273,399
2340,2100,2.1,107,2187,2273,396
2341,2100,2.1,108,2181,2275,398
2342,2100,2.1,109,2179,2277,398
2343,2100,2.1,110,2176,2277,400
2344,2100,2.1,111,2177,2284,396
2345,2100,2.1,112,2305,2405,271
2346,2100,2.1,113,2449,2562,121
2347,2100,2.1,114,2568,2648,18
2348,2100,2.1,115,2604,2675,13
2349,2100,2.1,116,2594,2681,11
2350,2100,2.1,117,2591,2683,10
2351,2100,2.1,118,2592,2680,9
2352,2100,2.1,119,2598,2677,11
2353,2100,2.1,120,2591,2684,11
2354,2100,2.1,121,2592,2681,10
2355,2100,2.1,122,2592,2671,5
2356,2200,2.2,0,2588,2682,8
2357,2200,2.2,1,2591,2682,10
2358,2200,2.2,2,2594,2679,10
2359,2200,2.2,3,2589,2681,8
2360,2200,2.2,4,2603,2681,15
2361,2200,2.2,5,2594,2684,12
2362,2200,2.2,6,2592,2682,10
2363,2200,2.2,7,2565,2646,21
2364,2200,2.2,8,2446,2537,135
2365,2200,2.2,9,2364,2434,227
2366,2200,2.2,10,2292,2344,308
2367,2200,2.2,11,2274,2312,333
2368,2200,2.2,12,2261,2308,342
2369,2200,2.2,13,2263,2308,341
2370,2200,2.2,14,2253,2297,351
2371,2200,2.2,15,2242,2297,357
2372,2200,2.2,16,2244,2287,361
2373,2200,2.2,17,2242,2297,357
2374,2200,2.2,18,2235,2285,366
2375,2200,2.2,19,2237,2288,364
2376,2200,2.2,20,2223,2286,372
2377,2200,2.2,21,2235,2277,370
2378,2200,2.2,22,2228,2281,372
2379,2200,2.2,23,2228,2282,371
2380,2200,2.2,24,2230,2291,366
2381,2200,2.2,25,2228,2278,373
2382,2200,2.2,26,2223,2286,372
2383,2200,2.2,27,2224,2280,374
2384,2200,2.2,28,2229,2282,371
2385,2200,2.2,29,2229,2280,372
2386,2200,2.2,30,2233,2283,368
2387,2200,2.2,31,2226,2283,372
2388,2200,2.2,32,2226,2281,373
2389,2200,2.2,33,2228,2283,371
2390,2200,2.2,34,2225,2280,374
2391,2200,2.2,35,2226,2281,373
2392,2200,2.2,36,2229,2279,372
2393,2200,2.2,37,2220,2283,375
2394,2200,2.2,38,2224,2279,375
2395,2200,2.2,39,2230,2280,371
2396,2200,2.2,40,2227,2282,372
2397,2200,2.2,41,2226,2282,372
2398,2200,2.2,42,2224,2282,373
2399,2200,2.2,43,2227,2281,372
2400,2200,2.2,44,2224,2281,374
2401,2200,2.2,45,2222,2283,374
2402,2200,2.2,46,2228,2289,368
2403,2200,2.2,47,2223,2282,374
2404,2200,2.2,48,2229,2283,370
2405,2200,2.2,49,2219,2283,375
2406,2200,2.2,50,2224,2283,373
2407,2200,2.2,51,2230,2281,371
2408,2200,2.2,52,2224,2286,371
2409,2200,2.2,53,2223,2282,374
2410,2200,2.2,54,2222,2280,375
2411,2200,2.2,55,2222,2285,373
2412,2200,2.2,56,2222,2287,372
2413,2200,2.2,57,2220,2284,374
2414,2200,2.2,58,2220,2284,374
2415,2200,2.2,59,2221,2281,375
2416,2200,2.2,60,2224,2279,375
2417,2200,2.2,61,2224,2284,372
2418,2200,2.2,62,2222,2282,374
2419,2200,2.2,63,2215,2283,377
2420,2200,2.2,64,2219,2285,374
2421,2200,2.2,65,2220,2289,372
2422,2200,2.2,66,2219,2282,376
2423,2200,2.2,67,2219,2286,374
2424,2200,2.2,68,2218,2281,377
2425,2200,2.2,69,2212,2287,377
2426,2200,2.2,70,2229,2282,371
2427,2200,2.2,71,2222,2287,372
2428,2200,2.2,72,2218,2282,376
2429,2200,2.2,73,2217,2284,376
2430,2200,2.2,74,2215,2286,376
2431,2200,2.2,75,2221,2285,373
2432,2200,2.2,76,2210,2286,378
2433,2200,2.2,77,2216,2284,376
2434,2200,2.2,78,2218,2285,375
2435,2200,2.2,79,2220,2284,374
2436,2200,2.2,80,2213,2285,377
2437,2200,2.2,81,2225,2282,373
2438,2200,2.2,82,2221,2265,383
2439,2200,2.2,83,2222,2285,373
2440,2200,2.2,84,2214,2281,379
2441,2200,2.2,85,2213,2285,377
2442,2200,2.2,86,2214,2281,379
2443,2200,2.2,87,2215,2286,376
2444,2200,2.2,88,2217,2280,378
2445,2200,2.2,89,2217,2287,374
2446,2200,2.2,90,2216,2284,376
2447,2200,2.2,91,2212,2284,378
2448,2200,2.2,92,2218,2279,378
2449,2200,2.2,93,2219,2282,376
2450,2200,2.2,94,2215,2286,376
2451,2200,2.2,95,2217,2282,377
2452,2200,2.2,96,2212,2286,377
2453,2200,2.2,97,2213,2282,379
2454,2200,2.2,98,2214,2278,380
2455,2200,2.2,99,2217,2279,378
2456,2200,2.2,100,2215,2282,378
2457,2200,2.2,101,2217,2283,376
2458,2200,2.2,102,2219,2285,374
2459,2200,2.2,103,2213,2283,378
2460,2200,2.2,104,2214,2285,377
2461,2200,2.2,105,2216,2286,375
2462,2200,2.2,106,2215,2284,377
2463,2200,2.2,107,2222,2282,374
2464,2200,2.2,108,2218,2295,370
2465,2200,2.2,109,2337,2419,248
2466,2200,2.2,110,2508,2584,80
2467,2200,2.2,111,2581,2655,8
2468,2200,2.2,112,2591,2678,8
2469,2200,2.2,113,2593,2679,9
2470,2200,2.2,114,2597,2673,8
2471,2200,2.2,115,2590,2680,8
2472,2200,2.2,116,2592,2680,9
2473,2200,2.2,117,2580,2689,8
2474,2200,2.2,118,2589,2679,7
2475,2200,2.2,119,2597,2684,14
2476,2200,2.2,120,2592,2680,9
2477,2300,2.3,0,2595,2675,8
2478,2300,2.3,1,2591,2678,8
2479,2300,2.3,2,2594,2680,10
2480,2300,2.3,3,2594,2674,7
2481,2300,2.3,4,2590,2677,7
2482,2300,2.3,5,2594,2683,12
2483,2300,2.3,6,2534,2653,33
2484,2300,2.3,7,2424,2528,150
2485,2300,2.3,8,2309,2404,270
2486,2300,2.3,9,2253,2341,329
2487,2300,2.3,10,2247,2332,337
2488,2300,2.3,11,2245,2326,341
2489,2300,2.3,12,2221,2309,361
2490,2300,2.3,13,2218,2291,372
2491,2300,2.3,14,2205,2280,384
2492,2300,2.3,15,2196,2274,391
2493,2300,2.3,16,2197,2271,392
2494,2300,2.3,17,2192,2261,400
2495,2300,2.3,18,2186,2259,404
2496,2300,2.3,19,2180,2255,409
2497,2300,2.3,20,2182,2251,410
2498,2300,2.3,21,2178,2252,411
2499,2300,2.3,22,2175,2250,414
2500,2300,2.3,23,2189,2250,407
2501,2300,2.3,24,2178,2251,412
2502,2300,2.3,25,2181,2242,415
2503,2300,2.3,26,2187,2249,408
2504,2300,2.3,27,2181,2246,413
2505,2300,2.3,28,2182,2245,413
2506,2300,2.3,29,2179,2245,414
2507,2300,2.3,30,2183,2244,413
2508,2300,2.3,31,2180,2244,414
2509,2300,2.3,32,2182,2240,415
2510,2300,2.3,33,2178,2240,417
2511,2300,2.3,34,2177,2242,417
2512,2300,2.3,35,2179,2240,417
2513,2300,2.3,36,2180,2240,416
2514,2300,2.3,37,2182,2242,414
2515,2300,2.3,38,2182,2236,417
2516,2300,2.3,39,2180,2239,417
2517,2300,2.3,40,2181,2242,415
2518,2300,2.3,41,2174,2240,419
2519,2300,2.3,42,2185,2240,414
2520,2300,2.3,43,2173,2243,418
2521,2300,2.3,44,2185,2237,415
2522,2300,2.3,45,2177,2234,421
2523,2300,2.3,46,2177,2240,418
2524,2300,2.3,47,2168,2238,423
2525,2300,2.3,48,2174,2239,420
2526,2300,2.3,49,2177,2238,419
2527,2300,2.3,50,2176,2239,419
2528,2300,2.3,51,2175,2237,420
2529,2300,2.3,52,2176,2237,420
2530,2300,2.3,53,2176,2245,416
2531,2300,2.3,54,2177,2235,420
2532,2300,2.3,55,2175,2244,417
2533,2300,2.3,56,2172,2231,425
2534,2300,2.3,57,2178,2236,419
2535,2300,2.3,58,2170,2231,426
2536,2300,2.3,59,2169,2235,424
2537,2300,2.3,60,2171,2237,422
2538,2300,2.3,61,2171,2239,421
2539,2300,2.3,62,2167,2239,423
2540,2300,2.3,63,2171,2240,421
2541,2300,2.3,64,2177,2230,423
2542,2300,2.3,65,2173,2234,423
2543,2300,2.3,66,2172,2237,422
2544,2300,2.3,67,2174,2234,422
2545,2300,2.3,68,2180,2236,418
2546,2300,2.3,69,2173,2233,423
2547,2300,2.3,70,2174,2236,421
2548,2300,2.3,71,2170,2237,423
2549,2300,2.3,72,2175,2233,422
2550,2300,2.3,73,2171,2238,422
2551,2300,2.3,74,2166,2237,425
2552,2300,2.3,75,2169,2235,424
2553,2300,2.3,76,2174,2235,422
2554,2300,2.3,77,2172,2236,422
2555,2300,2.3,78,2170,2235,424
2556,2300,2.3,79,2170,2241,421
2557,2300,2.3,80,2168,2236,424
2558,2300,2.3,81,2171,2234,424
2559,2300,2.3,82,2171,2235,423
2560,2300,2.3,83,2166,2238,424
2561,2300,2.3,84,2175,2242,418
2562,2300,2.3,85,2171,2233,424
2563,2300,2.3,86,2172,2237,422
2564,2300,2.3,87,2169,2230,427
2565,2300,2.3,88,2165,2235,426
2566,2300,2.3,89,2170,2233,425
2567,2300,2.3,90,2173,2230,425
2568,2300,2.3,91,2171,2242,420
2569,2300,2.3,92,2169,2234,425
2570,2300,2.3,93,2169,2237,423
2571,2300,2.3,94,2178,2236,419
2572,2300,2.3,95,2167,2235,425
2573,2300,2.3,96,2169,2236,424
2574,2300,2.3,97,2170,2240,421
2575,2300,2.3,98,2175,2236,421
2576,2300,2.3,99,2171,2239,421
2577,2300,2.3,100,2164,2236,426
2578,2300,2.3,101,2166,2241,423
2579,2300,2.3,102,2164,2233,428
2580,2300,2.3,103,2167,2235,425
2581,2300,2.3,104,2166,2231,428
2582,2300,2.3,105,2167,2230,428
2583,2300,2.3,106,2170,2239,422
2584,2300,2.3,107,2162,2236,427
2585,2300,2.3,108,2209,2294,375
2586,2300,2.3,109,2413,2519,160
2587,2300,2.3,110,2528,2627,49
2588,2300,2.3,111,2578,2666,4
2589,2300,2.3,112,2593,2678,9
2590,2300,2.3,113,2590,2678,7
2591,2300,2.3,114,2593,2677,8
2592,2300,2.3,115,2593,2676,8
2593,2300,2.3,116,2584,2676,3
2594,2300,2.3,117,2590,2679,8
2595,2300,2.3,118,2593,2678,9
2596,2300,2.3,119,2589,2695,15
2597,2400,2.4,0,2588,2679,7
2598,2400,2.4,1,2592,2676,7
2599,2400,2.4,2,2587,2684,9
2600,2400,2.4,3,2592,2678,8
2601,2400,2.4,4,2590,2678,7
2602,2400,2.4,5,2593,2677,8
2603,2400,2.4,6,2587,2676,5
2604,2400,2.4,7,2585,2676,4
2605,2400,2.4,8,2524,2607,61
2606,2400,2.4,9,2398,2463,196
2607,2400,2.4,10,2313,2368,286
2608,2400,2.4,11,2265,2314,337
2609,2400,2.4,12,2261,2307,342
2610,2400,2.4,13,2249,2302,351
2611,2400,2.4,14,2245,2286,361
2612,2400,2.4,15,2239,2270,372
2613,2400,2.4,16,2230,2266,378
2614,2400,2.4,17,2226,2259,384
2615,2400,2.4,18,2226,2251,388
2616,2400,2.4,19,2219,2246,394
2617,2400,2.4,20,2204,2232,408
2618,2400,2.4,21,2205,2228,410
2619,2400,2.4,22,2201,2202,425
2620,2400,2.4,23,2196,2227,415
2621,2400,2.4,24,2187,2219,423
2622,2400,2.4,25,2211,2218,412
2623,2400,2.4,26,2205,2219,414
2624,2400,2.4,27,2193,2216,422
2625,2400,2.4,28,2188,2220,422
2626,2400,2.4,29,2189,2215,424
2627,2400,2.4,30,2191,2215,423
2628,2400,2.4,31,2191,2213,424
2629,2400,2.4,32,2189,2210,427
2630,2400,2.4,33,2195,2212,423
2631,2400,2.4,34,2183,2210,430
2632,2400,2.4,35,2181,2213,429
2633,2400,2.4,36,2183,2203,433
2634,2400,2.4,37,2178,2206,434
2635,2400,2.4,38,2187,2207,429
2636,2400,2.4,39,2182,2204,433
2637,2400,2.4,40,2189,2199,432
2638,2400,2.4,41,2182,2202,434
2639,2400,2.4,42,2182,2201,435
2640,2400,2.4,43,2178,2206,434
2641,2400,2.4,44,2178,2201,437
2642,2400,2.4,45,2180,2203,435
2643,2400,2.4,46,2184,2203,433
2644,2400,2.4,47,2175,2202,438
2645,2400,2.4,48,2174,2209,435
2646,2400,2.4,49,2177,2203,436
2647,2400,2.4,50,2174,2204,437
2648,2400,2.4,51,2183,2212,429
2649,2400,2.4,52,2176,2195,441
2650,2400,2.4,53,2175,2197,440
2651,2400,2.4,54,2174,2193,443
2652,2400,2.4,55,2175,2200,439
2653,2400,2.4,56,2173,2197,441
2654,2400,2.4,57,2178,2198,438
2655,2400,2.4,58,2168,2198,443
2656,2400,2.4,59,2185,2202,433
2657,2400,2.4,60,2176,2203,437
2658,2400,2.4,61,2176,2199,439
2659,2400,2.4,62,2176,2199,439
2660,2400,2.4,63,2177,2191,442
2661,2400,2.4,64,2167,2207,439
2662,2400,2.4,65,2170,2195,444
2663,2400,2.4,66,2171,2199,441
2664,2400,2.4,67,2181,2197,437
2665,2400,2.4,68,2164,2199,445
2666,2400,2.4,69,2171,2199,441
2667,2400,2.4,70,2171,2198,442
2668,2400,2.4,71,2172,2200,440
2669,2400,2.4,72,2166,2198,444
2670,2400,2.4,73,2170,2194,444
2671,2400,2.4,74,2170,2201,441
2672,2400,2.4,75,2171,2198,442
2673,2400,2.4,76,2173,2205,437
2674,2400,2.4,77,2175,2196,441
2675,2400,2.4,78,2174,2195,442
2676,2400,2.4,79,2173,2197,441
2677,2400,2.4,80,2172,2196,442
2678,2400,2.4,81,2171,2196,443
2679,2400,2.4,82,2171,2194,444
2680,2400,2.4,83,2173,2196,442
2681,2400,2.4,84,2173,2191,444
2682,2400,2.4,85,2171,2197,442
2683,2400,2.4,86,2176,2196,440
2684,2400,2.4,87,2168,2197,444
2685,2400,2.4,88,2170,2199,442
2686,2400,2.4,89,2173,2200,440
2687,2400,2.4,90,2173,2196,442
2688,2400,2.4,91,2186,2200,433
2689,2400,2.4,92,2170,2194,444
2690,2400,2.4,93,2171,2196,443
2691,2400,2.4,94,2170,2192,445
2692,2400,2.4,95,2171,2200,441
2693,2400,2.4,96,2173,2196,442
2694,2400,2.4,97,2169,2198,443
2695,2400,2.4,98,2171,2199,441
2696,2400,2.4,99,2171,2195,443
2697,2400,2.4,100,2166,2196,445
2698,2400,2.4,101,2174,2196,441
2699,2400,2.4,102,2171,2194,444
2700,2400,2.4,103,2174,2206,436
2701,2400,2.4,104,2169,2198,443
2702,2400,2.4,105,2172,2198,441
2703,2400,2.4,106,2169,2187,448
2704,2400,2.4,107,2188,2196,434
2705,2400,2.4,108,2172,2206,437
2706,2400,2.4,109,2171,2193,444
2707,2400,2.4,110,2170,2195,444
2708,2400,2.4,111,2175,2195,441
2709,2400,2.4,112,2170,2195,444
2710,2400,2.4,113,2174,2193,443
2711,2400,2.4,114,2168,2205,440
2712,2400,2.4,115,2171,2196,443
2713,2400,2.4,116,2172,2196,442
2714,2400,2.4,117,2174,2202,438
2715,2400,2.4,118,2301,2340,306
2716,2400,2.4,119,2467,2536,125
2717,2400,2.4,120,2521,2610,61
2718,2400,2.4,121,2589,2666,1
2719,2400,2.4,122,2595,2680,11
2720,2400,2.4,123,2585,2680,6
2721,2400,2.4,124,2594,2673,7
2722,2400,2.4,125,2589,2678,7
2723,2400,2.4,126,2592,2677,8
2724,2400,2.4,127,2595,2676,9
2725,2400,2.4,128,2591,2678,8
2726,2400,2.4,129,2585,2676,4
2727,2400,2.4,130,2592,2681,10
2728,2500,2.5,0,2592,2679,9
2729,2500,2.5,1,2582,2676,2
2730,2500,2.5,2,2592,2678,8
2731,2500,2.5,3,2591,2675,6
2732,2500,2.5,4,2594,2680,10
2733,2500,2.5,5,2591,2683,10
2734,2500,2.5,6,2588,2676,5
2735,2500,2.5,7,2591,2673,5
2736,2500,2.5,8,2592,2675,7
2737,2500,2.5,9,2566,2654,16
2738,2500,2.5,10,2482,2560,105
2739,2500,2.5,11,2338,2419,248
2740,2500,2.5,12,2226,2285,371
2741,2500,2.5,13,2169,2219,432
2742,2500,2.5,14,2166,2207,440
2743,2500,2.5,15,2165,2196,446
2744,2500,2.5,16,2161,2195,448
2745,2500,2.5,17,2157,2194,451
2746,2500,2.5,18,2154,2187,456
2747,2500,2.5,19,2139,2179,467
2748,2500,2.5,20,2127,2174,476
2749,2500,2.5,21,2133,2170,475
2750,2500,2.5,22,2131,2172,475
2751,2500,2.5,23,2134,2171,474
2752,2500,2.5,24,2131,2171,475
2753,2500,2.5,25,2132,2171,475
2754,2500,2.5,26,2122,2168,481
2755,2500,2.5,27,2130,2168,477
2756,2500,2.5,28,2133,2164,478
2757,2500,2.5,29,2131,2173,474
2758,2500,2.5,30,2130,2172,475
2759,2500,2.5,31,2105,2162,493
2760,2500,2.5,32,2128,2166,479
2761,2500,2.5,33,2130,2169,477
2762,2500,2.5,34,2135,2169,474
2763,2500,2.5,35,2129,2170,477
2764,2500,2.5,36,2127,2169,478
2765,2500,2.5,37,2130,2175,474
2766,2500,2.5,38,2129,2171,476
2767,2500,2.5,39,2126,2169,479
2768,2500,2.5,40,2128,2172,476
2769,2500,2.5,41,2126,2173,477
2770,2500,2.5,42,2129,2173,475
2771,2500,2.5,43,2124,2172,478
2772,2500,2.5,44,2126,2169,479
2773,2500,2.5,45,2123,2174,478
2774,2500,2.5,46,2128,2172,476
2775,2500,2.5,47,2123,2169,480
2776,2500,2.5,48,2121,2175,478
2777,2500,2.5,49,2131,2173,474
2778,2500,2.5,50,2128,2171,477
2779,2500,2.5,51,2124,2172,478
2780,2500,2.5,52,2127,2172,477
2781,2500,2.5,53,2131,2179,471
2782,2500,2.5,54,2128,2174,475
2783,2500,2.5,55,2128,2173,476
2784,2500,2.5,56,2122,2170,480
2785,2500,2.5,57,2123,2173,478
2786,2500,2.5,58,2119,2174,480
2787,2500,2.5,59,2125,2161,483
2788,2500,2.5,60,2121,2184,474
2789,2500,2.5,61,2124,2180,474
2790,2500,2.5,62,2124,2174,477
2791,2500,2.5,63,2129,2174,475
2792,2500,2.5,64,2121,2171,480
2793,2500,2.5,65,2124,2173,478
2794,2500,2.5,66,2123,2180,475
2795,2500,2.5,67,2123,2175,477
2796,2500,2.5,68,2125,2172,478
2797,2500,2.5,69,2120,2184,474
2798,2500,2.5,70,2124,2173,478
2799,2500,2.5,71,2123,2178,476
2800,2500,2.5,72,2124,2168,480
2801,2500,2.5,73,2128,2170,477
2802,2500,2.5,74,2122,2173,479
2803,2500,2.5,75,2125,2168,480
2804,2500,2.5,76,2124,2172,478
2805,2500,2.5,77,2120,2172,480
2806,2500,2.5,78,2126,2172,477
2807,2500,2.5,79,2118,2171,482
2808,2500,2.5,80,2122,2172,479
2809,2500,2.5,81,2122,2171,480
2810,2500,2.5,82,2126,2171,478
2811,2500,2.5,83,2122,2169,481
2812,2500,2.5,84,2124,2175,477
2813,2500,2.5,85,2119,2170,482
2814,2500,2.5,86,2123,2172,479
2815,2500,2.5,87,2122,2169,481
2816,2500,2.5,88,2123,2168,481
2817,2500,2.5,89,2129,2172,476
2818,2500,2.5,90,2124,2173,478
2819,2500,2.5,91,2125,2175,476
2820,2500,2.5,92,2122,2178,476
2821,2500,2.5,93,2122,2171,480
2822,2500,2.5,94,2123,2171,479
2823,2500,2.5,95,2122,2177,477
2824,2500,2.5,96,2121,2171,480
2825,2500,2.5,97,2122,2177,477
2826,2500,2.5,98,2119,2175,479
2827,2500,2.5,99,2123,2173,478
2828,2500,2.5,100,2136,2172,472
2829,2500,2.5,101,2122,2178,476
2830,2500,2.5,102,2120,2173,480
2831,2500,2.5,103,2122,2174,478
2832,2500,2.5,104,2121,2173,479
2833,2500,2.5,105,2116,2176,480
2834,2500,2.5,106,2127,2173,476
2835,2500,2.5,107,2122,2165,483
2836,2500,2.5,108,2122,2173,479
2837,2500,2.5,109,2122,2174,478
2838,2500,2.5,110,2124,2179,475
2839,2500,2.5,111,2127,2171,477
2840,2500,2.5,112,2125,2175,476
2841,2500,2.5,113,2118,2170,482
2842,2500,2.5,114,2122,2172,479
2843,2500,2.5,115,2123,2173,478
2844,2500,2.5,116,2130,2171,476
2845,2500,2.5,117,2121,2180,476
2846,2500,2.5,118,2125,2171,478
2847,2500,2.5,119,2122,2173,479
2848,2500,2.5,120,2119,2173,480
2849,2500,2.5,121,2123,2176,477
2850,2500,2.5,122,2400,2483,185
2851,2500,2.5,123,2559,2627,33
2852,2500,2.5,124,2589,2682,9
2853,2500,2.5,125,2594,2683,12
2854,2500,2.5,126,2596,2678,10
2855,2500,2.5,127,2594,2682,11
2856,2500,2.5,128,2590,2680,8
2857,2500,2.5,129,2599,2682,14
2858,2600,2.6,0,2594,2683,12
2859,2600,2.6,1,2590,2681,9
2860,2600,2.6,2,2598,2678,11
2861,2600,2.6,3,2595,2684,13
2862,2600,2.6,4,2594,2681,11
2863,2600,2.6,5,2594,2682,11
2864,2600,2.6,6,2587,2682,8
2865,2600,2.6,7,2599,2674,10
2866,2600,2.6,8,2582,2670,0
2867,2600,2.6,9,2518,2598,68
2868,2600,2.6,10,2394,2482,188
2869,2600,2.6,11,2267,2339,323
2870,2600,2.6,12,2151,2209,446
2871,2600,2.6,13,2089,2138,513
2872,2600,2.6,14,2022,2074,578
2873,2600,2.6,15,2023,2070,580
2874,2600,2.6,16,2023,2075,577
2875,2600,2.6,17,2026,2073,577
2876,2600,2.6,18,2028,2078,573
2877,2600,2.6,19,2026,2079,574
2878,2600,2.6,20,2027,2071,577
2879,2600,2.6,21,2032,2070,575
2880,2600,2.6,22,2033,2070,575
2881,2600,2.6,23,2030,2070,576
2882,2600,2.6,24,2030,2072,575
2883,2600,2.6,25,2040,2068,572
2884,2600,2.6,26,2025,2069,579
2885,2600,2.6,27,2031,2064,579
2886,2600,2.6,28,2011,2065,588
2887,2600,2.6,29,2025,2072,578
